Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
2474,Alberto Soro,ESP,"FW,MF",Granada,La Liga,21,1999,4.4,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0,Matches
2475,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0,Matches
2476,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2477,Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0,Matches
2478,Riccardo Sottil,ITA,"MF,FW",Cagliari,Serie A,21,1999,13.2,37,2.81,25,1,3,4,3,1,4,0.3,2,0,0,1,0,1,Matches
2479,Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2480,Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0,Matches
2481,Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2482,Cebio Soukou,BEN,"FW,MF",Arminia,Bundesliga,27,1992,5.1,8,1.57,6,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
2483,Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,9,0.46,8,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
2484,Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,1,0.62,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2485,Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
2486,Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2487,Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0,Matches
2488,Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2489,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0,Matches
2490,Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,2,0.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2491,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,10,0.49,6,1,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
2492,Leonardo Spinazzola,ITA,DF,Roma,Serie A,27,1993,23.6,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0,Matches
2493,Marco Sportiello,ITA,GK,Atalanta,Serie A,28,1992,14.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2494,Mattia Sprocati,ITA,FW,Parma,Serie A,27,1993,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2495,Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,23,1996,32.0,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0,Matches
2496,Benjamin Stambouli,FRA,"MF,DF",Schalke 04,Bundesliga,29,1990,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0,Matches
2497,Josip Stanišić,GER,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2498,Niklas Stark,GER,"DF,MF",Hertha BSC,Bundesliga,25,1995,31.0,10,0.32,7,0,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
2499,Renato Steffen,SUI,"FW,MF",Wolfsburg,Bundesliga,28,1991,17.4,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0,Matches
2500,Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2501,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,24,1996,14.2,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
2502,Dale Stephens,ENG,MF,Burnley,Premier League,31,1989,2.9,2,0.69,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2503,Jack Stephens,ENG,DF,Southampton,Premier League,26,1994,17.1,18,1.05,17,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
2504,Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0,Matches
2505,Enda Stevens,IRL,DF,Sheffield Utd,Premier League,30,1990,30.0,33,1.1,31,0,1,0,1,0,3,0.1,2,0,0,0,1,0,Matches
2506,Lars Stindl,GER,"MF,FW",M'Gladbach,Bundesliga,31,1988,21.8,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1,Matches
2507,Kevin Stöger,AUT,"MF,FW",Mainz 05,Bundesliga,26,1993,6.0,20,3.35,15,4,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2508,John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0,Matches
2509,Thomas Strakosha,ALB,GK,Lazio,Serie A,25,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2510,Tobias Strobl,GER,MF,Augsburg,Bundesliga,30,1990,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2511,Kevin Strootman,NED,MF,Marseille,Ligue 1,30,1990,2.6,4,1.55,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2512,Kevin Strootman,NED,MF,Genoa,Serie A,30,1990,14.6,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1,Matches
2513,Pascal Struijk,NED,"DF,MF",Leeds United,Premier League,20,1999,23.1,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
2514,Jens Stryger Larsen,DEN,DF,Udinese,Serie A,29,1991,29.3,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0,Matches
2515,Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27,1993,4.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0,Matches
2516,Stefano Sturaro,ITA,MF,Genoa,Serie A,27,1993,4.9,6,1.21,2,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2517,Damián Suárez,URU,DF,Getafe,La Liga,32,1988,27.0,36,1.33,21,8,1,1,4,1,2,0.07,1,0,1,0,0,0,Matches
2518,Denis Suárez,ESP,MF,Celta Vigo,La Liga,26,1994,31.7,78,2.46,48,22,2,2,3,1,15,0.47,11,4,0,0,0,0,Matches
2519,Luis Suárez,URU,FW,Atlético Madrid,La Liga,33,1987,27.9,66,2.37,41,2,4,10,8,1,10,0.36,4,0,1,1,3,1,Matches
2520,Marek Suchý,CZE,DF,Augsburg,Bundesliga,32,1988,3.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2521,Niklas Süle,GER,DF,Bayern Munich,Bundesliga,24,1995,16.7,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0,Matches
2522,Suso,ESP,FW,Sevilla,La Liga,26,1993,24.6,100,4.07,77,5,11,2,3,2,12,0.49,10,1,0,1,0,0,Matches
2523,Bosko Sutalo,CRO,DF,Atalanta,Serie A,20,2000,2.6,5,1.93,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
2524,Mattias Svanberg,SWE,MF,Bologna,Serie A,21,1999,20.6,49,2.38,34,1,5,4,3,2,6,0.29,5,0,1,0,0,0,Matches
2525,Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,20,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2526,Issiaga Sylla,GUI,DF,Lens,Ligue 1,26,1994,12.4,19,1.53,13,3,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
2527,Eddy Sylvestre,FRA,"FW,MF",Nice,Ligue 1,20,1999,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0,Matches
2528,Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,32,1987,8.1,12,1.47,9,0,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
2529,Wojciech Szczęsny,POL,GK,Juventus,Serie A,30,1990,29.7,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
2530,Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,1,0.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2531,Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0,Matches
2532,Tachi,ESP,DF,Alavés,La Liga,22,1997,9.4,5,0.53,1,1,0,0,2,1,1,0.11,0,0,0,0,1,0,Matches
2533,Jonathan Tah,GER,DF,Leverkusen,Bundesliga,24,1996,24.7,5,0.2,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2534,Waniss Taibi,FRA,MF,Angers,Ligue 1,18,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2535,Flavien Tait,FRA,"MF,FW",Rennes,Ligue 1,27,1993,15.2,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0,Matches
2536,Adrien Tameze,CMR,MF,Hellas Verona,Serie A,26,1994,25.6,35,1.37,27,0,3,0,3,2,3,0.12,2,0,1,0,0,0,Matches
2537,Japhet Tanganga,ENG,DF,Tottenham,Premier League,21,1999,5.4,1,0.18,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2538,Renato Tapia,PER,MF,Celta Vigo,La Liga,25,1995,30.0,26,0.87,22,0,0,1,2,1,3,0.1,3,0,0,0,0,0,Matches
2539,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,21,1999,29.5,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2540,Matt Targett,ENG,DF,Aston Villa,Premier League,24,1995,37.8,80,2.12,61,15,0,0,3,1,7,0.19,4,2,0,0,1,0,Matches
2541,James Tarkowski,ENG,DF,Burnley,Premier League,27,1992,36.0,25,0.69,16,4,0,2,2,1,0,0.0,0,0,0,0,0,0,Matches
2542,Ciprian Tătărușanu,ROU,GK,Milan,Serie A,34,1986,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2543,Percy Tau,RSA,"FW,MF",Brighton,Premier League,26,1994,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0,Matches
2544,Niklas Tauer,GER,"MF,DF",Mainz 05,Bundesliga,19,2001,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2545,Heriberto Tavares,POR,"MF,FW",Brest,Ligue 1,23,1997,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2546,Sidnei Tavares,POR,MF,Leicester City,Premier League,18,2001,0.9,1,1.06,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2547,Tomás Tavares,POR,"MF,DF",Alavés,La Liga,19,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2548,Charlie Taylor,ENG,DF,Burnley,Premier League,26,1993,27.0,29,1.08,23,1,0,1,4,0,3,0.11,2,0,0,0,1,0,Matches
2549,Neil Taylor,WAL,DF,Aston Villa,Premier League,31,1989,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2550,Allan Tchaptchet,FRA,DF,Southampton,Premier League,18,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2551,Warren Tchimbembé,FRA,"MF,FW",Metz,Ligue 1,22,1998,5.5,10,1.82,8,0,0,1,0,1,2,0.36,1,0,0,1,0,0,Matches
2552,Aurélien Tchouaméni,FRA,MF,Monaco,Ligue 1,20,2000,34.0,54,1.59,39,0,1,6,6,2,9,0.26,8,0,0,0,1,0,Matches
2553,Álvaro Tejero,ESP,DF,Eibar,La Liga,24,1996,1.2,4,3.27,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2554,Nathan Tella,ENG,"FW,MF",Southampton,Premier League,21,1999,8.3,19,2.3,10,0,3,0,6,0,2,0.24,1,0,0,0,1,0,Matches
2555,Alex Telles,BRA,DF,Manchester Utd,Premier League,27,1992,7.7,21,2.74,9,9,0,2,1,0,3,0.39,2,1,0,0,0,0,Matches
2556,Andrés Tello,COL,"DF,MF",Benevento,Serie A,23,1996,4.6,5,1.09,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2557,Cristian Tello,ESP,"FW,MF",Betis,La Liga,28,1991,14.3,38,2.67,27,2,3,4,1,1,5,0.35,4,1,0,0,0,0,Matches
2558,Lino Tempelmann,GER,"MF,DF",Freiburg,Bundesliga,21,1999,3.0,3,1.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
2559,Hidde ter Avest,NED,DF,Udinese,Serie A,23,1997,3.9,2,0.51,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2560,Marc-André ter Stegen,GER,GK,Barcelona,La Liga,28,1992,31.0,5,0.16,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2561,Pietro Terracciano,ITA,GK,Fiorentina,Serie A,30,1990,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2562,Martin Terrier,FRA,"FW,MF",Rennes,Ligue 1,23,1997,27.1,80,2.96,60,1,4,7,6,2,9,0.33,7,0,1,0,1,0,Matches
2563,Claudio Terzi,ITA,DF,Spezia,Serie A,36,1984,20.8,11,0.53,9,1,0,1,0,0,2,0.1,2,0,0,0,0,0,Matches
2564,Kenny Tete,NED,DF,Lyon,Ligue 1,24,1995,0.2,1,4.5,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
2565,Kenny Tete,NED,DF,Fulham,Premier League,24,1995,16.5,30,1.82,29,0,0,0,1,0,2,0.12,2,0,0,0,0,0,Matches
2566,Cedric Teuchert,GER,"FW,MF",Union Berlin,Bundesliga,23,1997,8.4,18,2.15,11,2,2,2,1,0,3,0.36,1,2,0,0,0,0,Matches
2567,Florian Thauvin,FRA,"FW,MF",Marseille,Ligue 1,27,1993,30.4,97,3.2,58,26,2,2,9,0,14,0.46,7,4,1,1,1,0,Matches
2568,Malick Thiaw,GER,DF,Schalke 04,Bundesliga,18,2001,16.1,6,0.37,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2569,Jan Thielmann,GER,"FW,MF",Köln,Bundesliga,18,2002,11.4,19,1.66,17,0,0,1,1,0,3,0.26,2,0,0,1,0,0,Matches
2570,Sada Thioub,SEN,"FW,MF",Angers,Ligue 1,25,1995,14.0,49,3.51,35,0,8,2,4,0,3,0.21,2,0,0,1,0,0,Matches
2571,William Thomas Fish,ENG,DF,Manchester Utd,Premier League,17,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2572,Luke Thomas,ENG,DF,Leicester City,Premier League,19,2001,10.8,14,1.3,11,0,0,1,1,1,3,0.28,3,0,0,0,0,0,Matches
2573,Romain Thomas,FRA,DF,Angers,Ligue 1,32,1988,33.6,8,0.24,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2574,Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,26,1993,29.2,85,2.92,58,2,9,7,5,4,9,0.31,5,0,2,1,1,0,Matches
2575,Erik Thommy,GER,"DF,FW",Stuttgart,Bundesliga,25,1994,3.5,11,3.16,6,2,0,2,1,0,2,0.58,2,0,0,0,0,0,Matches
2576,Morten Thorsby,NOR,MF,Sampdoria,Serie A,24,1996,29.4,43,1.46,34,0,0,3,1,5,3,0.1,2,0,0,0,0,1,Matches
2577,Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,22,1997,19.2,49,2.55,26,0,7,6,9,1,11,0.57,5,0,1,1,4,0,Matches
2578,Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,19,2001,16.6,19,1.14,12,1,1,2,2,1,5,0.3,2,0,1,1,1,0,Matches
2579,Cheikh Tidiane Sabaly,SEN,MF,Metz,Ligue 1,21,1999,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2580,Youri Tielemans,BEL,MF,Leicester City,Premier League,23,1997,37.3,109,2.92,83,12,2,4,4,4,16,0.43,14,0,0,0,1,1,Matches
2581,Kieran Tierney,SCO,DF,Arsenal,Premier League,23,1997,25.5,58,2.27,46,2,5,1,4,0,7,0.27,3,0,2,0,2,0,Matches
2582,Steffen Tigges,GER,FW,Dortmund,Bundesliga,22,1998,0.6,1,1.61,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
2583,Guus Til,NED,FW,Freiburg,Bundesliga,22,1997,1.4,1,0.72,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2584,David Timor,ESP,"MF,DF",Getafe,La Liga,30,1989,15.5,19,1.23,9,9,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
2585,Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,20,1999,14.8,6,0.41,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2586,Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,27,1992,31.2,101,3.23,67,0,15,11,3,5,14,0.45,9,0,2,1,2,0,Matches
2587,Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,25,1994,8.7,19,2.19,14,3,1,0,1,0,2,0.23,2,0,0,0,0,0,Matches
2588,Jeremy Toljan,GER,DF,Sassuolo,Serie A,25,1994,16.6,24,1.45,22,0,1,1,0,0,2,0.12,1,0,0,1,0,0,Matches
2589,Rafael Tolói,ITA,DF,Atalanta,Serie A,29,1990,28.2,37,1.31,32,0,1,0,2,2,1,0.04,1,0,0,0,0,0,Matches
2590,Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,21,1998,30.2,25,0.83,21,2,0,0,2,0,2,0.07,2,0,0,0,0,0,Matches
2591,James Tomkins,ENG,DF,Crystal Palace,Premier League,31,1989,6.1,3,0.49,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2592,Fikayo Tomori,ENG,DF,Chelsea,Premier League,22,1997,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2593,Fikayo Tomori,ENG,DF,Milan,Serie A,22,1997,16.3,4,0.25,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2594,Sandro Tonali,ITA,MF,Milan,Serie A,20,2000,14.8,30,2.03,22,7,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
2595,Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,30,1990,19.8,4,0.2,2,0,0,2,0,0,3,0.15,2,0,0,1,0,0,Matches
2596,Toño,ESP,DF,Levante,La Liga,30,1989,8.1,11,1.36,11,0,0,0,0,0,2,0.25,2,0,0,0,0,0,Matches
2597,Ömer Toprak,TUR,DF,Werder Bremen,Bundesliga,31,1989,21.6,8,0.37,6,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
2598,Tyron Tormin,FRA,"MF,FW",Saint-Étienne,Ligue 1,19,2001,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2599,Ernesto Torregrossa,ITA,FW,Sampdoria,Serie A,28,1992,1.9,4,2.12,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2600,Lucas Torreira,URU,"MF,FW",Atlético Madrid,La Liga,24,1996,5.8,12,2.08,8,1,0,0,2,1,1,0.17,1,0,0,0,0,0,Matches
2601,Ferrán Torres,ESP,"FW,MF",Manchester City,Premier League,20,2000,14.5,40,2.76,25,2,6,1,5,1,6,0.41,3,0,1,0,2,0,Matches
2602,Óliver Torres,ESP,"MF,FW",Sevilla,La Liga,25,1994,15.6,52,3.34,39,6,5,0,0,2,6,0.39,4,0,2,0,0,0,Matches
2603,Pau Torres,ESP,DF,Villarreal,La Liga,23,1997,33.0,15,0.45,14,0,0,1,0,0,3,0.09,2,0,0,1,0,0,Matches
2604,Roberto Torres,ESP,"MF,FW",Osasuna,La Liga,31,1989,21.0,47,2.23,25,12,3,6,1,0,3,0.14,2,0,0,0,1,0,Matches
2605,Lucas Torró,ESP,MF,Osasuna,La Liga,26,1994,17.2,24,1.4,15,0,2,3,2,2,4,0.23,3,0,0,1,0,0,Matches
2606,Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,22,1997,10.8,7,0.65,6,0,0,1,0,0,1,0.09,0,0,0,1,0,0,Matches
2607,Cenk Tosun,TUR,FW,Everton,Premier League,29,1991,0.5,2,3.75,2,0,0,0,0,0,1,1.87,1,0,0,0,0,0,Matches
2608,Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,26,1994,18.7,39,2.09,32,0,2,2,3,0,4,0.21,4,0,0,0,0,0,Matches
2609,Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,24,1996,7.8,25,3.2,21,1,1,0,0,2,3,0.38,3,0,0,0,0,0,Matches
2610,Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,23,1997,23.2,30,1.29,23,0,0,4,2,1,6,0.26,5,0,0,0,1,0,Matches
2611,Andros Townsend,ENG,"MF,FW",Crystal Palace,Premier League,29,1991,25.1,66,2.63,36,17,7,0,3,3,7,0.28,5,2,0,0,0,0,Matches
2612,Conor Townsend,ENG,DF,West Brom,Premier League,27,1993,24.8,39,1.57,31,3,0,3,1,1,4,0.16,4,0,0,0,0,0,Matches
2613,Mattéo Tramoni,FRA,"FW,MF",Cagliari,Serie A,20,2000,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2614,Adama Traoré,ESP,FW,Wolves,Premier League,24,1996,29.4,113,3.84,74,0,21,3,13,2,6,0.2,3,0,1,1,1,0,Matches
2615,Amadou Traore,FRA,"MF,FW",Bordeaux,Ligue 1,18,2002,3.4,13,3.85,7,0,3,0,3,0,1,0.3,1,0,0,0,0,0,Matches
2616,Bertrand Traoré,BFA,FW,Aston Villa,Premier League,24,1995,25.7,79,3.07,36,11,16,6,9,1,9,0.35,6,1,0,0,1,1,Matches
2617,Boubacar Traoré,MLI,MF,Metz,Ligue 1,18,2001,0.6,3,5.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2618,Chaka Traorè,CIV,"DF,FW",Parma,Serie A,15,2004,0.2,1,5.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
2619,Charles Traore,MLI,DF,Nantes,Ligue 1,28,1992,18.9,11,0.58,11,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2620,Cheick Traoré,MLI,DF,Lens,Ligue 1,25,1995,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2621,Hamari Traoré,MLI,DF,Rennes,Ligue 1,28,1992,33.3,70,2.1,64,2,1,1,2,0,6,0.18,4,0,1,0,1,0,Matches
2622,Ibrahima Traoré,GUI,"FW,DF",M'Gladbach,Bundesliga,32,1988,1.1,1,0.92,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2623,Ismaël Traoré,CIV,DF,Angers,Ligue 1,33,1986,33.3,19,0.57,18,0,0,0,0,1,3,0.09,3,0,0,0,0,0,Matches
2624,Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,30,1990,33.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2625,Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,27,1992,22.6,43,1.9,33,8,1,1,0,0,3,0.13,3,0,0,0,0,0,Matches
2626,Trézéguet,EGY,FW,Aston Villa,Premier League,25,1994,13.0,32,2.47,21,0,3,4,4,0,2,0.15,2,0,0,0,0,0,Matches
2627,Manu Trigueros,ESP,MF,Villarreal,La Liga,28,1991,28.1,67,2.39,64,0,0,0,2,1,11,0.39,10,0,0,0,1,0,Matches
2628,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,33,1987,28.6,77,2.69,45,30,0,0,2,0,12,0.42,7,4,0,0,1,0,Matches
2629,Francisco Trincão,POR,"FW,MF",Barcelona,La Liga,20,1999,7.8,21,2.68,15,0,3,1,2,0,3,0.38,3,0,0,0,0,0,Matches
2630,Alessandro Tripaldelli,ITA,DF,Cagliari,Serie A,21,1999,3.3,1,0.3,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2631,Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,29,1990,27.5,75,2.73,53,19,0,0,2,1,10,0.36,9,0,0,0,1,0,Matches
2632,Leandro Trossard,BEL,"FW,MF",Brighton,Premier League,25,1994,29.0,100,3.45,73,9,5,6,4,3,11,0.38,7,1,1,1,0,1,Matches
2633,Alexis Trouillet,FRA,MF,Nice,Ligue 1,19,2000,1.2,4,3.3,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2634,Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,18,2001,21.7,36,1.66,31,0,1,2,2,0,4,0.18,3,0,0,0,1,0,Matches
2635,Marvin Tshibuabua,FRA,DF,Saint-Étienne,Ligue 1,18,2002,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2636,Kostas Tsimikas,GRE,DF,Liverpool,Premier League,24,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2637,Axel Tuanzebe,ENG,DF,Manchester Utd,Premier League,22,1997,4.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2638,Alessandro Tuia,ITA,DF,Benevento,Serie A,30,1990,19.6,9,0.46,7,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
2639,Ľubomír Tupta,SVK,MF,Hellas Verona,Serie A,22,1998,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2640,Tuta,BRA,DF,Eint Frankfurt,Bundesliga,21,1999,16.2,12,0.74,9,1,0,0,1,1,3,0.19,0,1,0,0,1,1,Matches
2641,Iyenoma Udogie,ITA,"DF,MF",Hellas Verona,Serie A,17,2002,1.9,2,1.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2642,Matthieu Udol,FRA,DF,Metz,Ligue 1,24,1996,19.2,36,1.88,31,3,0,1,0,1,3,0.16,3,0,0,0,0,0,Matches
2643,Naomichi Ueda,JPN,DF,Nîmes,Ligue 1,25,1994,7.9,7,0.89,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2644,Chimuanya Ugochukwu,FRA,MF,Rennes,Ligue 1,16,2004,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
